"good_id","attr_name","attr_val"
"612557143025","Color classification","X/XS [white] three integrated membrane taken u send frosted turnkey special shell X/XS painted three integrated membrane taken to send black 】 【 grind arenaceous turnkey special shell X/XS \""dark green\"" three integrated membrane taken u send frosted turnkey special shell X/XS [gold] three integrated membrane taken u send frosted turnkey special shell XSMAX [white] three integrated membrane taken u send frosted turnkey special shell XSMAX painted three integrated membrane taken to send black 】 【 grind arenaceous turnkey special shell XSMAX \""dark green\"" three integrated membrane taken u send frosted turnkey special shell XSMAX [gold] three integrated membrane taken u send frosted turnkey special shell XR \""white\"" double integrated membrane taken u send frosted turnkey special shell XR \""black\"" double taken one painted membrane to grind arenaceous turnkey special shell XR \""green\"" double integrated membrane taken u send frosted turnkey special shell XR [red] double taken one painted membrane to grind arenaceous turnkey special shell XR \""yellow\"" double taken one painted membrane to grind arenaceous turnkey special shell XR \""purple\"" double taken one painted membrane to grind arenaceous turnkey special shell -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- here are single membrane options -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- three black 】 【 taken a whole film painted sheet film painted a phone models [white] three taken a whole film painted sheet film painted a phone models message \""dark green\"" three taken a whole film painted sheet film painted a phone models [gold] three message taken a whole film painted sheet film painted a phone models message XR 】 【 black painted double taken one film a single membrane XR [red] painted double taken one film a single membrane XR \""green\"" painted double taken one film a single membrane XR [white] painted double taken one film a single membrane XR \""purple\"" painted double taken one film a single film"
"612557143025","Manufacturers,","Shenzhen haiyuanli trading co. LTD"
"612587914998","Wired headset brand","Shock shield"
"612587914998","model","Wired headset"
"612587914998","Color classification","Activity promotion with wheat without tuning white 】 【 take wheat have tune 】 1 pack white with wheat have tune 】 【 2 pack white crystal box 】 【 1 the pack white crystal box 2 pack 】 【 upgrade - send receive a case 】 a black version upgrade - send receive a case 】 【 a white version upgrade - send receive a case 】 【 two black outfit upgrade - send receive a case 】 【 two cartons of black + white upgrade - send receive a case 】 【 two cartons of local tyrants gold metal with deluxe edition - send receive a case 】 【 rose gold metal with deluxe edition - send receive a case 】 【 cool black metal deluxe edition - send receive a case 】 【"
"612587914998","Package type","The official standard"
"612587914998","Production enterprise","Rongxian huian electronic technology co. LTD"
"612587914998","Wearing a way","in-ear"
"612587914998","Wired headset nature","other"
"612587914998","Whether the drive-by-wire","is"
"612587914998","Compatible with the platform","ANDROID Windows Phone iOS"
"612587914998","Warranty period","12 months"
"612720732549","Network type","Contract free"
"612720732549","brand","Apple/Apple"
"612720732549","Apple model","iPhone 11"
"612720732549","After-sales service","The coinsurance"
"612720732549","The battery type","Non-removable battery"
"612720732549","The interface type","apple Lightning"
"612720732549","The resolution of the","other"
"612720732549","Number of CPU core","Six nuclear"
"612720732549","The fuselage color","Black purple white green yellow red"
"612720732549","Package type","Official standard set meal 1 set meal 2 set meal 3 set meal 4"
"612720732549","Touch screen type","Capacitive screen, multi-touch"
"612720732549","The keyboard type","Virtual touch keyboard"
"612720732549","Rear camera","12 million wide Angle camera +12 million ultra wide Angle camera"
"612720732549","Production enterprise","An unknown"
"612720732549","Operating memory RAM","4GB"
"612720732549","Storage capacity","64GB 128GB 256GB"
"612720732549","The screen material","LCD"
"612720732549","Mobile phone type","4 g mobile phone"
"612720732549","Camera type","Three cameras (rear pair)"
"612720732549","Network mode","Contract free"
"612720732549","Telecommunications equipment access license number","02-8573-192796"
"612720732549","Additional features","Touch ID, barometer, triaxial gyroscope range sensing gravity sensing gravity sensor, ambient light sensor, proximity light sensor, gyroscope, compass, fingerprint"
"612720732549","Version type","The Chinese mainland"
"612720732549","The operating system","iOS"
"612720732549","Headphone plug type","Subject to official website"
"612720732549","Screen type","Full screen"
"612720732549","style","A straightforward"
"612720732549","Video display format","Support 3GP/ mpeg-4 and other formats"
"612720732549","CPU brand","Apple/Apple"
"612720732549","The CPU model","A13"
"612720732549","Time to market","2019-09"
"612720732549","The screen size","6.1 in."
"612720732549","Battery capacity","3110mAh"
"612720732549","The thickness of the fuselage","8.3mm"
"612808056959","brand","Cake smell"
"612808056959","The material","Toughened glass"
"612808056959","Apply to the brand","Apple/Apple"
"612808056959","Color classification","Spot bear lens film 11, pink Minnie lens film 11, leopard print bear lens film 11, moon bear lens film 11, planet bear lens film 11, Donald Duck lens film 11, red Minnie lens film 11, white mickey lens film 11, Daisy lens film 11 11, spot bear lens film 11pro/promax, pink Minnie lens film 11pro/promax, leopard print bear lens film 11pro/promax, moon bear lens film 11pro/promax, planet bear lens film 11pro/promax, Donald Duck lens film 11pro/promax, red Minnie lens film 11pro/promax, white mickey lens film 11pro/promax, Daisy lens film 11pro/promax"
"612938469036","brand","Last time"
"612938469036","The material","Toughened glass"
"612938469036","Apply to the brand","Apple/Apple"
"612938469036","Color classification","Apple 11 - the lens ring bears (space), 11 - the lens ring (purple) cat, apple apple 11 - the lens ring (like), apple 11 - the lens ring (gas), apple 11 - the lens ring (siren and cats), apple 11 - the lens ring (bowknot bear), 11 - the lens ring (pink rabbit), apple apple 11 - the lens ring (smile), 11 pro - lens ring bears (space), 11 pro - the lens ring (purple cat), 11 pro - the lens ring (like), 11 pro - lens ring (gas), 11 pro - lens ring (siren and cats), 11 pro - lens ring (bow Bear, 11pro-lens (foundation rabbit), 11pro-lens (smile), 11promax-lens (space bear), 11promax-lens (purple cat), 11promax-lens (like), 11promax-lens (go for it), 11promax-lens (hag), 11promax-lens (bow bear), 11promax-lens (rabbit), 11promax-lens (smile)"
"613056018596","brand","ENTORY/Ann figure"
"613056018596","The material","plastic"
"613056018596","Apply to the brand","Apple/Apple"
"613056018596","Color classification","Iphone11 general white green iphone11 iphone11 tome general black iphone11 PuGong iphone11 general purple iphone11 general huang iphone11PRO/iphone11PROMAX general white iphone11PRO/iphone11PROMAX general green iphone11PRO/black iphone11PRO iphone11PROMAX tome/iphone11PROMAX PuGong Iphone11PRO/iphone11PROMAX general purple iphone11PRO/iphone11PROMAX general huang iphone11 upgrades white iphone11 green iphone11 upgrades black iphone11 red iphone11 upgrades purple iphone11 yellow iphone11PRO green/white iphone11PRO iphone11PROMAX upgrade/iphone11PROMAX upgrade Iphone11PRO/black iphone11PRO iphone11PROMAX upgrade/iphone11PROMAX upgrades red iphone11PRO/iphone11PROMAX iphone11PRO purple/yellow iphone11PROMAX upgrade"
"613056018596","Manufacturers,","Guangzhou jieseng plastic mould co. LTD"
"613108286282","brand","Baboos/booth"
"613108286282","Apply to the brand","Apple/Apple"
"613108286282","Color classification","Apple 11 lens ring - star she Lou 11 11 camera lens ring - dumbo apple - violence bear black apple 11 times - sesame street violence Xiong Bai apple 11 laps - red apple 11 - cat and mouse lens circle circle - winnie the pooh apple 11 11 lens ring - Pikachu apple 11 lens ring - tamiflu bear 11 lens ring - green flower apple collection 11 lens ring - beautiful girl 11 lens ring - stitch 11 pro / 11 promax lens ring - star she Lou 11 pro / 11 promax lens ring - dumbo 11Pro/11promax lens circle - violent bear black 11Pro/11promax lens circle - violent bear white 11Pro/11promax lens circle - red sesame 11Pro/11promax lens circle - cat and mouse 11Pro/11promax lens circle - winnie the pooh 11Pro/11promax lens circle - Pikachu 11Pro/11promax lens circle - duffey bear 11Pro/11promax lens circle - green flowers 11Pro/11promax lens laps - collection of beautiful girls 11Pro/11promax lens laps - stevie"
"613108286282","Manufacturers,","South communication jie trading co. LTD"
"613109608837","Network type","Contract free"
"613109608837","brand","Apple/Apple"
"613109608837","Apple model","iPhone 11 Pro"
"613109608837","After-sales service","The coinsurance"
"613109608837","The battery type","Non-removable battery"
"613109608837","The interface type","Subject to official website"
"613109608837","The resolution of the","2436x1125"
"613109608837","Number of CPU core","Six nuclear"
"613109608837","The fuselage color","Dark sky grey silver gold dark night green"
"613109608837","Package type","Official standard package one"
"613109608837","Touch screen type","Capacitive screen, multi-touch"
"613109608837","The keyboard type","Virtual QWERTY keyboard"
"613109608837","Rear camera","12 million"
"613109608837","Production enterprise","apple"
"613109608837","Operating memory RAM","4GB"
"613109608837","Storage capacity","64GB 256GB"
"613109608837","The screen material","OLED"
"613109608837","Mobile phone type","Camera phone smartphone 4G phone"
"613109608837","Camera type","4 cameras (front 1, back 3)"
"613109608837","Network mode","An unknown"
"613109608837","Telecommunications equipment access license number","02-8573-192797"
"613109608837","Additional features","Double card double stay"
"613109608837","Version type","The Chinese mainland"
"613109608837","The operating system","IOS13"
"613109608837","Headphone plug type","Subject to official website"
"613109608837","Screen type","Full screen"
"613109608837","style","A straightforward"
"613109608837","Video display format","3GP,GIF,MPGE-4,"
"613109608837","CPU brand","Apple/Apple"
"613109608837","The CPU model","A13"
"613109608837","Time to market","2019-09"
"613109608837","The screen size","5.8 in."
"613109608837","Battery capacity","3190mAh"
"613109608837","The thickness of the fuselage","8.3mm"
"613109608837","The CPU model","A13 bionic processor"
"613122757515","brand","ENTORY/Ann figure"
"613122757515","The material","Toughened glass"
"613122757515","Apply to the brand","Apple/Apple"
"613122757515","Color classification","Iphone11 white jerry! Iphone11 green Tom? Iphone11 black Daisy iphone11 red open cat iphone11 purple maruko iphone11 yellow Pikachu iphone11 duffy bear iphone11 green avocado iphone11 black XX iphone11 XX 11 black XX iphone11 Shirley iphone11 small star dew iphone11 white XX 11PRO/11PROMAX baijeri! 11PRO / 11PRO Max green Tom? 11PRO/11PROMAX black Daisy 11PRO/11PROMAX red maruko 11PRO/11PROMAX yellow Pikachu 11PRO/11PROMAX blue avocado 11PRO/11PROMAX black XX 11PRO/11PROMAX shelly rose 11PRO/11PROMAX white XX"
"613122757515","Manufacturers,","Guangzhou jieseng plastic mould co. LTD"
"613318690775","Network type","Contract free"
"613318690775","brand","Apple/Apple"
"613318690775","Apple model","iPhone 11"
"613318690775","After-sales service","The coinsurance"
